1,4096,4106,271604,38637
2,4096,4106,49762,12818
3,4096,4106,26489,4657
4,4096,4106,30344,4643
5,4096,4106,25720,4558
6,4096,4106,25340,4527
7,4096,4106,25344,4583
8,4096,4106,25307,4527
9,4096,4106,25186,4587
10,4096,4106,61734,4580
11,4096,4106,25275,4547
12,4096,4106,25145,4566
13,4096,4106,25136,4555
14,4096,4106,25179,4539
15,4096,4106,25112,4543
16,4096,4106,25062,4571
17,4096,4106,32288,5624
18,4096,4106,23028,3842
19,4096,4106,32232,5573
20,4096,4106,27546,3989
21,4096,4106,33003,5772
22,4096,4106,23241,3824
23,4096,4106,44484,5621
24,4096,4106,23078,3863
25,4096,4106,32292,5657
26,4096,4106,23175,3793
27,4096,4106,32125,5536
28,4096,4106,23231,3778
29,4096,4106,58895,5543
30,4096,4106,23324,3909
31,4096,4106,24107,4210
32,4096,4106,21530,3629
33,4096,4106,21210,3655
34,4096,4106,20901,3649
35,4096,4106,20853,3633
36,4096,4106,20667,3621
37,4096,4106,20567,3639
38,4096,4106,24924,3673
39,4096,4106,20401,3649
40,4096,4106,20327,3674
41,4096,4106,20131,3622
42,4096,4106,20189,3629
43,4096,4106,20173,3640
44,4096,4106,20111,3619
45,4096,4106,21633,4072
46,4096,4106,20253,3610
47,4096,4106,76812,4771
48,4096,4106,25069,4557
49,4096,3910,89375,16489
50,4096,4106,25014,4563
51,4096,4106,25672,4691
52,4096,3968,52246,9082
53,4096,4106,25557,4685
54,4096,4106,24963,4538
55,4096,4106,25573,4635
56,4096,4106,25051,4519
57,4096,4106,64026,4663
58,4096,4106,25280,4554
59,4096,3513,60041,6529
60,4096,4106,25130,4612
61,4096,4106,25226,4651
62,4096,4106,24959,4542
63,4096,4106,25319,4671
64,4096,4106,24928,4531
65,4096,4106,25323,4643
66,4096,4106,24994,4542
67,4096,4106,26826,5122
68,4096,4106,25022,4543
69,4096,4106,34205,4671
70,4096,3462,93596,14259
71,4096,4106,25502,4643
72,4096,4106,25032,4554
73,4096,4106,25464,4651
74,4096,4106,25018,4583
75,4096,4106,25431,4643
76,4096,4106,25107,4558
77,4096,4106,25064,4555
78,4096,4106,24999,4546
79,4096,4106,25090,4550
80,4096,4106,24998,5117
81,4096,4106,25086,4531
82,4096,4106,25052,4521
83,4096,4106,24984,4556
84,4096,4106,24963,4535
85,4096,4106,25131,4534
86,4096,4106,25039,4522
87,4096,4106,24986,4578
88,4096,4106,24931,4531
89,4096,4106,24951,4551
90,4096,4106,25214,4511
91,4096,4106,24882,4571
92,4096,4106,24975,4538
93,4096,4106,24966,4534
94,4096,4106,25033,4511
95,4096,4106,24920,4555
96,4096,4106,25037,4538
97,4096,4106,24959,4531
98,4096,4106,25018,4525
99,4096,4106,24902,4535
100,4096,4106,25006,4522
101,4096,4106,34195,7157
102,4096,4106,25552,4619
103,4096,4106,25028,4530
104,4096,3776,86999,38259
105,4096,4106,25053,4647
106,4096,4106,25004,4558
107,4096,4106,24901,4550
108,4096,4106,25027,4522
109,4096,4106,24986,4522
