1,4096,280,49418,15828
2,4096,504,22948,18084
3,4096,676,28746,22066
4,4096,320,20392,16009
5,4096,1284,46260,31405
6,4096,844,33907,26745
7,4096,1856,50074,34561
8,4096,1984,38844,29300
9,4096,1084,35736,25536
10,4096,1436,33510,25339
11,4096,2788,61198,40734
12,4096,1640,63011,46436
13,4096,1696,50194,38209
14,4096,2400,58032,43167
15,4096,1532,48053,34853
16,4096,484,26799,25864
17,4096,496,23390,18191
18,4096,676,27886,22046
19,4096,1052,30563,22855
20,4096,3800,34552,22348
21,4096,1364,44991,34135
22,4096,1232,35854,28004
23,4096,1348,50824,37025
24,4096,740,30760,22578
25,4096,892,39357,29891
26,4096,1180,28262,21382
27,4096,2276,42780,32531
28,4096,1976,53846,38859
29,4096,984,31036,24471
30,4096,1348,37213,26783
31,4096,460,24353,19690
32,4096,1900,51082,36012
33,4096,1776,64005,42062
34,4096,308,19743,16519
35,4096,1108,40163,30213
36,4096,2052,52747,37612
37,4096,1352,36313,25877
38,4096,1312,40952,30703
39,4096,4368,28114,16790
40,4096,4368,27806,16703
41,4096,4356,28920,17282
42,4096,4348,28649,17265
43,4096,4368,27903,16759
44,4096,4368,27834,16439
45,4096,4368,31311,18095
46,4096,4368,28454,16713
47,4096,4368,31273,18126
48,4096,4368,28074,16611
49,4096,4368,28060,16694
50,4096,4368,27958,16614
51,4096,4368,28034,16628
52,4096,4368,27794,16592
53,4096,4368,28090,16633
54,4096,4368,27909,16479
55,4096,4368,28025,16519
56,4096,4368,27900,16412
57,4096,4368,27920,16551
58,4096,4368,27701,16705
59,4096,4368,28074,16659
60,4096,4368,27826,16444
61,4096,4368,32525,16569
62,4096,4368,27803,16448
63,4096,4368,27623,16653
64,4096,4368,27644,16364
65,4096,4368,27819,16483
66,4096,4368,27799,16285
67,4096,4368,27784,20976
68,4096,4368,27874,16531
69,4096,4368,27757,16639
70,4096,4368,27906,16571
71,4096,4368,27883,16555
72,4096,4368,27794,16438
73,4096,2320,23990,16722
74,4096,4368,27942,16639
75,4096,4368,27789,16507
76,4096,4368,27745,16491
77,4096,4368,27787,16447
78,4096,4368,27725,16419
79,4096,4356,28441,17089
80,4096,4372,28303,16628
81,4096,4368,32112,16780
82,4096,916,34511,29021
83,4096,4368,28237,16631
84,4096,4368,27680,16334
85,4096,4368,27875,16345
86,4096,4368,27626,16362
87,4096,4368,27876,20599
88,4096,4368,27619,16523
89,4096,4368,27694,16402
90,4096,4368,27615,16525
91,4096,4368,27895,16338
92,4096,4368,27601,16297
93,4096,4368,27849,16470
94,4096,4368,27851,16486
95,4096,4368,27613,16334
96,4096,2320,23604,16292
97,4096,4368,27800,16482
98,4096,4368,27620,16565
99,4096,4368,27931,16535
100,4096,4368,27649,16498
101,4096,4368,27841,16443
102,4096,4368,27509,16491
103,4096,4368,27707,16402
104,4096,4368,27663,16700
105,4096,4368,27869,16591
106,4096,980,31596,24712
107,4096,4368,28050,16379
108,4096,2320,27654,16579
109,4096,4368,27671,16549
110,4096,4368,27982,16422
111,4096,4368,27885,16394
112,4096,4368,27834,16468
113,4096,4372,28211,16654
114,4096,4368,31840,16585
115,4096,4368,27673,16590
116,4096,4368,27758,16430
117,4096,3408,25712,16568
118,4096,4368,27613,16406
119,4096,4372,28024,16643
120,4096,4368,27751,16379
121,4096,4368,27723,16557
122,4096,4368,27660,16427
123,4096,4368,27922,16551
124,4096,4368,27663,16414
125,4096,4368,27922,16587
126,4096,4368,27885,16452
127,4096,4368,27663,16361
128,4096,3408,25652,16334
129,4096,4368,31608,16643
130,4096,4368,27789,16563
131,4096,4372,27910,16803
132,4096,4368,27597,16467
133,4096,4368,27539,16432
134,4096,4368,27633,16285
135,4096,4368,27624,16465
136,4096,4368,31855,16550
137,4096,4364,28423,16989
138,4096,4368,27694,16512
139,4096,4368,27805,16423
140,4096,4368,27688,16454
141,4096,4368,27687,16641
