cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,217,0,4106,4096,17305,1349
1,0,218,0,4106,4096,17108,1347
1,0,219,0,4106,4096,17068,1323
1,0,220,0,4106,4096,17170,1340
1,0,221,0,4106,4096,17289,1330
1,0,222,0,4106,4096,17324,1337
1,0,223,0,4106,4096,17153,1340
1,0,224,0,4106,4096,17209,1347
1,0,225,0,2705,4096,32404,12455
1,0,226,0,4106,4096,17528,1338
1,0,227,0,4106,4096,17175,1355
1,0,228,0,4106,4096,16926,1335
1,0,229,0,4106,4096,17197,1341
1,0,230,0,4106,4096,17212,1358
1,0,231,0,4106,4096,17175,1342
1,0,232,0,4106,4096,17272,1337
1,0,233,0,4106,4096,17030,1343
1,0,234,0,4106,4096,16947,1348
1,0,235,0,4106,4096,17339,1342
1,0,236,0,4106,4096,19331,1556
1,0,237,0,2991,4096,17994,7317
1,0,238,0,4106,4096,17251,1345
1,0,239,0,4106,4096,17177,1329
1,0,240,0,4106,4096,17534,1344
1,0,241,0,4032,4096,16991,7470
1,0,242,0,4106,4096,17217,1350
1,0,243,0,4106,4096,17266,1335
1,0,244,0,554,4096,21640,10095
1,0,245,0,4106,4096,17521,1333
1,0,246,0,4106,4096,17266,1348
1,0,247,0,4106,4096,17120,1340
1,0,248,0,4106,4096,17440,1336
1,0,249,0,4106,4096,17612,1354
1,0,250,0,4106,4096,17123,1355
1,0,251,0,440,4096,18802,6314
1,0,252,0,4106,4096,17307,1335
1,0,253,0,4106,4096,17138,1343
1,0,254,0,4106,4096,17049,1348
1,0,255,0,4106,4096,17196,1342
1,0,256,0,4106,4096,17410,1334
1,0,257,0,4106,4096,16855,1350
1,0,258,0,4106,4096,17314,1334
1,0,259,0,4106,4096,17241,1341
1,0,260,0,4106,4096,17234,1326
1,0,261,0,4106,4096,17209,1334
1,0,262,0,4106,4096,17505,1339
1,0,263,0,4106,4096,17894,1501
1,0,264,0,4106,4096,17540,1335
1,0,265,0,381,4096,17842,5740
1,0,266,0,4106,4096,17388,1412
1,0,267,0,4106,4096,17440,1346
1,0,268,0,4106,4096,17474,1345
1,0,269,0,4106,4096,17203,1351
1,0,270,0,4106,4096,17311,1343
1,0,271,0,4106,4096,17104,1343
1,0,272,0,4106,4096,17137,1335
1,0,273,0,4106,4096,17338,1338
1,0,274,0,4106,4096,17319,1337
1,0,275,0,3920,4096,21585,8534
1,0,276,0,4106,4096,17610,1338
1,0,277,0,4106,4096,17250,1332
1,0,278,0,4106,4096,17114,1347
1,0,279,0,4106,4096,17182,1348
1,0,280,0,4106,4096,17642,1331
1,0,281,0,4106,4096,17180,1335
1,0,282,0,4106,4096,17071,1358
1,0,283,0,4106,4096,17407,1332
1,0,284,0,4106,4096,17109,1335
1,0,285,0,4106,4096,17021,1335
1,0,286,0,4106,4096,17273,1336
1,0,287,0,4106,4096,17119,1353
1,0,288,0,4106,4096,17490,1353
1,0,289,0,4106,4096,17550,1336
1,0,290,0,4106,4096,19378,1533
1,0,291,0,4106,4096,17258,1343
1,0,292,0,4106,4096,17212,1336
1,0,293,0,864,4096,27886,13308
1,0,294,0,4106,4096,17541,1337
1,0,295,0,399,4096,18739,6164
1,0,296,0,4106,4096,17533,1340
1,0,297,0,4106,4096,17195,1346
1,0,298,0,4106,4096,17115,1347
1,0,299,0,622,4096,23372,7753
1,0,300,0,4106,4096,17352,1337
1,0,301,0,4106,4096,17433,1336
1,0,302,0,1089,4096,15025,5765
1,0,303,0,4106,4096,17427,1338
1,0,304,0,4106,4096,17602,1342
1,0,305,0,4106,4096,17491,1340
1,0,306,0,2954,4096,18209,6785
1,0,307,0,4106,4096,17232,1341
1,0,308,0,4106,4096,17368,1342
1,0,309,0,4106,4096,17322,1343
1,0,310,0,4106,4096,17097,1335
1,0,311,0,4106,4096,17130,1344
1,0,312,0,4106,4096,17192,1358
1,0,313,0,4106,4096,17102,1338
1,0,314,0,4106,4096,17563,1340
1,0,315,0,4106,4096,17267,1347
1,0,316,0,4106,4096,20009,1561
1,0,317,0,4106,4096,17362,1339
1,0,318,0,3868,4096,17362,7850
1,0,319,0,4106,4096,17397,1352
1,0,320,0,4106,4096,17068,1335
1,0,321,0,4106,4096,17068,1342
1,0,322,0,4106,4096,17140,1332
1,0,323,0,4106,4096,17186,1347
1,0,324,0,620,4096,21897,10310
1,0,325,0,4106,4096,17430,1339
1,0,326,0,4106,4096,17433,1355
1,0,327,0,4106,4096,16894,1339
1,0,328,0,4106,4096,17227,1326
1,0,329,0,4106,4096,16929,1354
1,0,330,0,4106,4096,17167,1345
1,0,331,0,4106,4096,17344,1349
1,0,332,0,4106,4096,17327,1337
1,0,333,0,4106,4096,17416,1347
1,0,334,0,4106,4096,17093,1349
1,0,335,0,4010,4096,17536,7638
1,0,336,0,4106,4096,17058,1341
1,0,337,0,4106,4096,17495,1339
1,0,338,0,4106,4096,17387,1353
1,0,339,0,4106,4096,17246,1352
1,0,340,0,4106,4096,17648,1345
1,0,341,0,4106,4096,17183,1351
1,0,342,0,4106,4096,17277,1355
1,0,343,0,4106,4096,17133,2085
1,0,344,0,370,4096,18583,6090
1,0,345,0,4106,4096,17609,1373
1,0,346,0,4106,4096,17315,1351
1,0,347,0,4106,4096,17319,1349
1,0,348,0,4106,4096,17507,1347
1,0,349,0,4106,4096,17175,1341
1,0,350,0,4106,4096,17086,1340
1,0,351,0,4106,4096,17224,1346
1,0,352,0,4106,4096,17199,1339
1,0,353,0,4106,4096,17401,1349
1,0,354,0,4106,4096,17181,1340
1,0,355,0,4106,4096,17207,1350
1,0,356,0,4106,4096,17631,1348
1,0,357,0,4106,4096,17166,1332
1,0,358,0,4106,4096,17309,1338
1,0,359,0,4106,4096,17566,1343
1,0,360,0,4106,4096,17152,1346
1,0,361,0,4106,4096,17250,1336
1,0,362,0,4106,4096,17154,1339
1,0,363,0,4106,4096,17502,1348
1,0,364,0,4106,4096,17545,1335
1,0,365,0,4106,4096,17355,1337
1,0,366,0,4106,4096,17278,1352
1,0,367,0,4028,4096,17184,7763
1,0,368,0,419,4096,19007,6004
1,0,369,0,4106,4096,17221,1358
1,0,370,0,4106,4096,17061,1352
1,0,371,0,4106,4096,18532,1479
1,0,372,0,4106,4096,17400,1340
1,0,373,0,4106,4096,17458,1343
1,0,374,0,4106,4096,17132,1339
1,0,375,0,4106,4096,17015,1346
1,0,376,0,4106,4096,17498,1345
1,0,377,0,4106,4096,17162,1352
1,0,378,0,4106,4096,17244,1344
1,0,379,0,4038,4096,17141,7662
1,0,380,0,4106,4096,17226,1346
1,0,381,0,4106,4096,17163,1338
1,0,382,0,4106,4096,17167,1344
1,0,383,0,4106,4096,17190,1343
1,0,384,0,4106,4096,17086,1338
1,0,385,0,4106,4096,17368,1332
1,0,386,0,4106,4096,17068,1348
1,0,387,0,4106,4096,17324,1348
1,0,388,0,4106,4096,17536,1350
1,0,389,0,4106,4096,17080,1330
1,0,390,0,4106,4096,16962,1352
1,0,391,0,4106,4096,17369,1341
1,0,392,0,4106,4096,17265,1344
1,0,393,0,4106,4096,17147,1348
1,0,394,0,4106,4096,17028,1343
1,0,395,0,4106,4096,17002,1342
1,0,396,0,4106,4096,16897,1339
1,0,397,0,4106,4096,17020,1338
1,0,398,0,4106,4096,20166,3073
1,0,399,0,4106,4096,18025,1456
1,0,400,0,4106,4096,17471,1339
1,0,401,0,4106,4096,16932,1343
1,0,402,0,4106,4096,17379,1356
1,0,403,0,4106,4096,16999,1347
1,0,404,0,4106,4096,17516,1336
1,0,405,0,4106,4096,17221,1344
1,0,406,0,4106,4096,17429,1327
1,0,407,0,463,4096,19158,6383
1,0,408,0,4106,4096,17414,1337
1,0,409,0,4106,4096,17347,1332
1,0,410,0,4106,4096,17124,1331
1,0,411,0,4106,4096,17113,1342
