cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,490,0,4114,4096,2933,1065
1,0,491,0,4114,4096,2898,1032
1,0,492,0,4114,4096,3066,1039
1,0,493,0,4114,4096,3633,1034
1,0,494,0,4114,4096,2875,1029
1,0,495,0,4114,4096,2913,1036
1,0,496,0,4114,4096,3234,1031
1,0,497,0,4114,4096,2892,1030
1,0,498,0,4114,4096,2915,1027
1,0,499,0,4114,4096,2947,1020
1,0,500,0,4114,4096,2887,1028
1,0,501,0,4114,4096,2886,1024
1,0,502,0,4114,4096,2907,1028
1,0,503,0,4114,4096,3359,1026
1,0,504,0,4114,4096,2993,1031
1,0,505,0,4114,4096,2937,1033
1,0,506,0,4114,4096,2881,1025
1,0,507,0,4114,4096,3041,1028
1,0,508,0,4114,4096,2982,1035
1,0,509,0,4114,4096,2920,1037
1,0,510,0,4114,4096,2929,1028
1,0,511,0,4114,4096,2912,1029
1,0,512,0,4114,4096,3356,1041
1,0,513,0,4114,4096,2862,1190
1,0,514,0,4114,4096,3005,1033
1,0,515,0,4114,4096,2967,1041
1,0,516,0,4114,4096,2873,1031
1,0,517,0,4114,4096,2996,1039
1,0,518,0,4114,4096,3033,1039
1,0,519,0,4114,4096,3682,1036
1,0,520,0,4007,4096,5546,1534
1,0,521,0,3937,4096,6206,1575
1,0,522,0,4114,4096,3964,1066
1,0,523,0,4114,4096,3785,1029
1,0,524,0,574,4096,6049,2480
1,0,525,0,4114,4096,3777,1029
1,0,526,0,4114,4096,3527,1032
1,0,527,0,4114,4096,3397,1034
1,0,528,0,4114,4096,3671,1038
1,0,529,0,4114,4096,3672,1040
1,0,530,0,4114,4096,3337,1040
1,0,531,0,594,4096,5643,2402
1,0,532,0,4114,4096,2934,1034
1,0,533,0,4114,4096,3007,1037
1,0,534,0,4114,4096,2919,1033
1,0,535,0,4114,4096,3203,1046
1,0,536,0,4114,4096,2860,1026
1,0,537,0,4114,4096,3026,1041
1,0,538,0,4114,4096,2888,1033
1,0,539,0,4114,4096,3073,1026
1,0,540,0,758,4096,6393,2923
1,0,541,0,4114,4096,3272,1028
1,0,542,0,4114,4096,3032,1029
1,0,543,0,4114,4096,3406,1030
1,0,544,0,4114,4096,3192,1034
1,0,545,0,4114,4096,2896,1054
1,0,546,0,4114,4096,3207,1044
1,0,547,0,4114,4096,2914,1028
1,0,548,0,4114,4096,2944,1029
1,0,549,0,4114,4096,3021,1041
1,0,550,0,3172,4096,3460,1726
1,0,551,0,4114,4096,2925,1033
1,0,552,0,4114,4096,2878,1027
1,0,553,0,4114,4096,3210,1026
1,0,554,0,4114,4096,3006,1031
1,0,555,0,4114,4096,2872,1027
1,0,556,0,4114,4096,2872,1051
1,0,557,0,4114,4096,3322,1042
1,0,558,0,1120,4096,2379,3011
1,0,559,0,4114,4096,2875,1061
1,0,560,0,4114,4096,2974,1025
1,0,561,0,4114,4096,3091,1027
1,0,562,0,4114,4096,3021,1028
1,0,563,0,4114,4096,2865,1036
1,0,564,0,4114,4096,2914,1031
1,0,565,0,4114,4096,2866,1036
1,0,566,0,4114,4096,2878,1043
1,0,567,0,4114,4096,2862,1040
1,0,568,0,4114,4096,2863,1033
1,0,569,0,4114,4096,2882,1039
1,0,570,0,4023,4096,4811,1368
1,0,571,0,4114,4096,3049,1033
1,0,572,0,4114,4096,3275,1029
1,0,573,0,4114,4096,2906,1030
1,0,574,0,4114,4096,3080,1026
1,0,575,0,4114,4096,3088,1055
1,0,576,0,4114,4096,3304,1026
1,0,577,0,4114,4096,2912,1031
1,0,578,0,4114,4096,2928,1030
1,0,579,0,4114,4096,2892,1052
1,0,580,0,4114,4096,2957,1034
1,0,581,0,4114,4096,3206,1028
1,0,582,0,4114,4096,3022,1031
