trace_name,alg_name,cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,compressed_size,uncompressed_size,compression_time,decompression_time
REFERENCE_ollama,WK64,0,0,2179,1200,4096,16004,13007
REFERENCE_ollama,WK64,0,0,2180,688,4096,10471,10606
REFERENCE_ollama,WK64,0,0,2181,4240,4096,32707,24430
REFERENCE_ollama,WK64,0,0,2182,4240,4096,34198,25116
REFERENCE_ollama,WK64,0,0,2183,4240,4096,33952,24636
REFERENCE_ollama,WK64,0,0,2184,4240,4096,89192,58860
REFERENCE_ollama,WK64,0,0,2185,4240,4096,32924,25029
REFERENCE_ollama,WK64,0,0,2186,4240,4096,34523,25092
REFERENCE_ollama,WK64,0,0,2187,4240,4096,33832,25279
REFERENCE_ollama,WK64,0,0,2188,4240,4096,37271,26965
REFERENCE_ollama,WK64,0,0,2189,4240,4096,34211,24597
REFERENCE_ollama,WK64,0,0,2190,4240,4096,33538,24707
REFERENCE_ollama,WK64,0,0,2191,4240,4096,32153,24206
REFERENCE_ollama,WK64,0,0,2192,368,4096,4881,5003
REFERENCE_ollama,WK64,0,0,2193,4240,4096,89308,58175
REFERENCE_ollama,WK64,0,0,2194,4240,4096,31725,24430
REFERENCE_ollama,WK64,0,0,2195,4240,4096,33322,24374
REFERENCE_ollama,WK64,0,0,2196,4240,4096,35234,26196
REFERENCE_ollama,WK64,0,0,2197,880,4096,11563,10794
REFERENCE_ollama,WK64,0,0,2198,4240,4096,33410,24484
REFERENCE_ollama,WK64,0,0,2199,1232,4096,22965,15984
REFERENCE_ollama,WK64,0,0,2200,4240,4096,92632,60502
REFERENCE_ollama,WK64,0,0,2201,4240,4096,30757,22684
REFERENCE_ollama,WK64,0,0,2202,4240,4096,31374,23462
REFERENCE_ollama,WK64,0,0,2203,4240,4096,33985,24858
REFERENCE_ollama,WK64,0,0,2204,4240,4096,90657,60254
REFERENCE_ollama,WK64,0,0,2205,4240,4096,35151,25513
REFERENCE_ollama,WK64,0,0,2206,1752,4096,21312,18206
REFERENCE_ollama,WK64,0,0,2207,4240,4096,35890,26197
REFERENCE_ollama,WK64,0,0,2208,4240,4096,34277,25263
REFERENCE_ollama,WK64,0,0,2209,4240,4096,34029,24668
REFERENCE_ollama,WK64,0,0,2210,264,4096,4297,4028
REFERENCE_ollama,WK64,0,0,2211,2112,4096,24296,18138
REFERENCE_ollama,WK64,0,0,2212,4240,4096,33197,25605
REFERENCE_ollama,WK64,0,0,2213,4240,4096,36228,26673
REFERENCE_ollama,WK64,0,0,2214,4240,4096,89204,59279
REFERENCE_ollama,WK64,0,0,2215,4240,4096,33186,24902
REFERENCE_ollama,WK64,0,0,2216,4240,4096,35339,25838
REFERENCE_ollama,WK64,0,0,2217,4240,4096,32961,24023
REFERENCE_ollama,WK64,0,0,2218,2104,4096,21061,16454
REFERENCE_ollama,WK64,0,0,2219,872,4096,11306,9466
REFERENCE_ollama,WK64,0,0,2220,1008,4096,12356,13312
REFERENCE_ollama,WK64,0,0,2221,4240,4096,34796,25674
REFERENCE_ollama,WK64,0,0,2222,4240,4096,36896,28155
REFERENCE_ollama,WK64,0,0,2223,4240,4096,35040,26063
REFERENCE_ollama,WK64,0,0,2224,712,4096,10490,8955
REFERENCE_ollama,WK64,0,0,2225,4240,4096,34171,25627
REFERENCE_ollama,WK64,0,0,2226,4240,4096,33207,24714
REFERENCE_ollama,WK64,0,0,2227,944,4096,12405,10487
REFERENCE_ollama,WK64,0,0,2228,4240,4096,89881,59457
REFERENCE_ollama,WK64,0,0,2229,4240,4096,36512,27381
REFERENCE_ollama,WK64,0,0,2230,1536,4096,22347,16767
REFERENCE_ollama,WK64,0,0,2231,4240,4096,35876,26536
REFERENCE_ollama,WK64,0,0,2232,4240,4096,92940,60103
REFERENCE_ollama,WK64,0,0,2233,1232,4096,19981,14678
REFERENCE_ollama,WK64,0,0,2234,4240,4096,36042,25900
REFERENCE_ollama,WK64,0,0,2235,4240,4096,34238,25190
REFERENCE_ollama,WK64,0,0,2236,1632,4096,14290,11172
REFERENCE_ollama,WK64,0,0,2237,4240,4096,34334,25464
REFERENCE_ollama,WK64,0,0,2238,4240,4096,34323,25053
REFERENCE_ollama,WK64,0,0,2239,2216,4096,44177,31135
REFERENCE_ollama,WK64,0,0,2240,4240,4096,90838,59653
REFERENCE_ollama,WK64,0,0,2241,4240,4096,35848,26853
REFERENCE_ollama,WK64,0,0,2242,4240,4096,33907,25195
REFERENCE_ollama,WK64,0,0,2243,4240,4096,35175,25875
REFERENCE_ollama,WK64,0,0,2244,784,4096,10582,9129
REFERENCE_ollama,WK64,0,0,2245,728,4096,10690,9070
REFERENCE_ollama,WK64,0,0,2246,4240,4096,33008,24857
REFERENCE_ollama,WK64,0,0,2247,4240,4096,31915,23448
REFERENCE_ollama,WK64,0,0,2248,4240,4096,30737,23055
REFERENCE_ollama,WK64,0,0,2249,4240,4096,33184,25198
REFERENCE_ollama,WK64,0,0,2250,4240,4096,33270,24565
REFERENCE_ollama,WK64,0,0,2251,1728,4096,23806,18260
REFERENCE_ollama,WK64,0,0,2252,200,4096,3570,3499
REFERENCE_ollama,WK64,0,0,2253,1472,4096,19479,19359
REFERENCE_ollama,WK64,0,0,2254,1272,4096,16373,17732
REFERENCE_ollama,WK64,0,0,2255,1528,4096,17920,14218
REFERENCE_ollama,WK64,0,0,2256,4240,4096,32090,23738
REFERENCE_ollama,WK64,0,0,2257,4240,4096,32513,24088
REFERENCE_ollama,WK64,0,0,2258,4240,4096,34093,24598
REFERENCE_ollama,WK64,0,0,2259,4240,4096,32224,23796
REFERENCE_ollama,WK64,0,0,2260,952,4096,14158,13174
REFERENCE_ollama,WK64,0,0,2261,4240,4096,35315,26114
REFERENCE_ollama,WK64,0,0,2262,4240,4096,88740,59472
REFERENCE_ollama,WK64,0,0,2263,4240,4096,33493,24991
REFERENCE_ollama,WK64,0,0,2264,4240,4096,30953,22768
REFERENCE_ollama,WK64,0,0,2265,4240,4096,93935,61312
REFERENCE_ollama,WK64,0,0,2266,4240,4096,34465,25397
REFERENCE_ollama,WK64,0,0,2267,4240,4096,90377,58893
REFERENCE_ollama,WK64,0,0,2268,4240,4096,33738,25903
REFERENCE_ollama,WK64,0,0,2269,4120,4096,29958,22788
REFERENCE_ollama,WK64,0,0,2270,2656,4096,61660,44232
REFERENCE_ollama,WK64,0,0,2271,832,4096,11966,16075
REFERENCE_ollama,WK64,0,0,2272,4240,4096,89976,59549
REFERENCE_ollama,WK64,0,0,2273,4240,4096,31735,23590
REFERENCE_ollama,WK64,0,0,2274,4240,4096,32596,24048
REFERENCE_ollama,WK64,0,0,2275,4240,4096,32983,24796
REFERENCE_ollama,WK64,0,0,2276,4240,4096,31196,22908
REFERENCE_ollama,WK64,0,0,2277,1312,4096,17582,17790
REFERENCE_ollama,WK64,0,0,2278,1264,4096,13048,13622
REFERENCE_ollama,WK64,0,0,2279,2416,4096,30909,22741
REFERENCE_ollama,WK64,0,0,2280,4240,4096,32528,23757
REFERENCE_ollama,WK64,0,0,2281,4240,4096,37134,26795
REFERENCE_ollama,WK64,0,0,2282,4240,4096,36612,26760
REFERENCE_ollama,WK64,0,0,2283,4240,4096,32992,24357
REFERENCE_ollama,WK64,0,0,2284,4240,4096,34406,25006
REFERENCE_ollama,WK64,0,0,2285,4240,4096,35467,26455
REFERENCE_ollama,WK64,0,0,2286,4240,4096,33542,24908
REFERENCE_ollama,WK64,0,0,2287,672,4096,9946,9664
REFERENCE_ollama,WK64,0,0,2288,4240,4096,34831,24927
REFERENCE_ollama,WK64,0,0,2289,4240,4096,92504,60713
REFERENCE_ollama,WK64,0,0,2290,4240,4096,38211,28288
REFERENCE_ollama,WK64,0,0,2291,4240,4096,32401,24336
REFERENCE_ollama,WK64,0,0,2292,4240,4096,34483,24797
REFERENCE_ollama,WK64,0,0,2293,760,4096,11017,9545
REFERENCE_ollama,WK64,0,0,2294,448,4096,5760,5196
REFERENCE_ollama,WK64,0,0,2295,896,4096,12539,10802
REFERENCE_ollama,WK64,0,0,2296,4240,4096,33537,24123
REFERENCE_ollama,WK64,0,0,2297,1232,4096,11561,11040
REFERENCE_ollama,WK64,0,0,2298,1224,4096,13527,13440
REFERENCE_ollama,WK64,0,0,2299,4240,4096,32224,24340
REFERENCE_ollama,WK64,0,0,2300,4240,4096,35861,26280
REFERENCE_ollama,WK64,0,0,2301,1624,4096,18315,14332
REFERENCE_ollama,WK64,0,0,2302,1440,4096,20590,20129
REFERENCE_ollama,WK64,0,0,2303,1112,4096,14111,12250
REFERENCE_ollama,WK64,0,0,2304,4240,4096,35356,26204
REFERENCE_ollama,WK64,0,0,2305,4240,4096,32018,23740
REFERENCE_ollama,WK64,0,0,2306,4240,4096,90451,59106
REFERENCE_ollama,WK64,0,0,2307,4240,4096,34159,25278
REFERENCE_ollama,WK64,0,0,2308,4240,4096,34051,24475
REFERENCE_ollama,WK64,0,0,2309,4240,4096,38490,28524
REFERENCE_ollama,WK64,0,0,2310,560,4096,6465,6995
REFERENCE_ollama,WK64,0,0,2311,1104,4096,10242,11239
REFERENCE_ollama,WK64,0,0,2312,4240,4096,35281,25379
REFERENCE_ollama,WK64,0,0,2313,4240,4096,34350,25662
REFERENCE_ollama,WK64,0,0,2314,4240,4096,34019,24766
REFERENCE_ollama,WK64,0,0,2315,4240,4096,32795,24241
REFERENCE_ollama,WK64,0,0,2316,4240,4096,32997,24617
REFERENCE_ollama,WK64,0,0,2317,4240,4096,35879,26056
REFERENCE_ollama,WK64,0,0,2318,4240,4096,34577,25622
REFERENCE_ollama,WK64,0,0,2319,1240,4096,18021,15171
REFERENCE_ollama,WK64,0,0,2320,4240,4096,30552,23048
REFERENCE_ollama,WK64,0,0,2321,4240,4096,33417,25613
REFERENCE_ollama,WK64,0,0,2322,4240,4096,34011,25056
REFERENCE_ollama,WK64,0,0,2323,4240,4096,32609,24488
REFERENCE_ollama,WK64,0,0,2324,4240,4096,35381,26651
REFERENCE_ollama,WK64,0,0,2325,4240,4096,33631,24213
REFERENCE_ollama,WK64,0,0,2326,4240,4096,32801,24177
REFERENCE_ollama,WK64,0,0,2327,832,4096,11393,10095
REFERENCE_ollama,WK64,0,0,2328,4240,4096,34754,25461
REFERENCE_ollama,WK64,0,0,2329,696,4096,7592,7620
REFERENCE_ollama,WK64,0,0,2330,4240,4096,32481,24802
REFERENCE_ollama,WK64,0,0,2331,4240,4096,35046,25960
REFERENCE_ollama,WK64,0,0,2332,4240,4096,36853,27364
REFERENCE_ollama,WK64,0,0,2333,4240,4096,31946,23403
REFERENCE_ollama,WK64,0,0,2334,4240,4096,33269,25061
REFERENCE_ollama,WK64,0,0,2335,4240,4096,31409,23117
REFERENCE_ollama,WK64,0,0,2336,4240,4096,32292,23731
REFERENCE_ollama,WK64,0,0,2337,4240,4096,32889,24147
REFERENCE_ollama,WK64,0,0,2338,4240,4096,34098,25750
REFERENCE_ollama,WK64,0,0,2339,4240,4096,34607,25723
REFERENCE_ollama,WK64,0,0,2340,4240,4096,32025,23446
REFERENCE_ollama,WK64,0,0,2341,888,4096,8009,6662
REFERENCE_ollama,WK64,0,0,2342,4240,4096,33960,24576
REFERENCE_ollama,WK64,0,0,2343,4240,4096,33563,24922
REFERENCE_ollama,WK64,0,0,2344,4240,4096,34620,25660
REFERENCE_ollama,WK64,0,0,2345,4240,4096,31305,23094
REFERENCE_ollama,WK64,0,0,2346,4240,4096,34117,26262
REFERENCE_ollama,WK64,0,0,2347,864,4096,11404,9480
REFERENCE_ollama,WK64,0,0,2348,4240,4096,31600,23475
REFERENCE_ollama,WK64,0,0,2349,4240,4096,32574,24486
REFERENCE_ollama,WK64,0,0,2350,2328,4096,43780,30161
REFERENCE_ollama,WK64,0,0,2351,1232,4096,20714,14183
REFERENCE_ollama,WK64,0,0,2352,4240,4096,33743,24444
REFERENCE_ollama,WK64,0,0,2353,688,4096,9734,9302
REFERENCE_ollama,WK64,0,0,2354,4240,4096,35650,26057
REFERENCE_ollama,WK64,0,0,2355,4240,4096,33946,25131
REFERENCE_ollama,WK64,0,0,2356,2016,4096,25394,19953
REFERENCE_ollama,WK64,0,0,2357,4240,4096,29246,22209
REFERENCE_ollama,WK64,0,0,2358,4240,4096,30406,22846
REFERENCE_ollama,WK64,0,0,2359,4240,4096,31238,23288
REFERENCE_ollama,WK64,0,0,2360,4240,4096,32961,23801
REFERENCE_ollama,WK64,0,0,2361,584,4096,9148,7467
REFERENCE_ollama,WK64,0,0,2362,4240,4096,34346,25591
REFERENCE_ollama,WK64,0,0,2363,4240,4096,33288,24677
REFERENCE_ollama,WK64,0,0,2364,4240,4096,33883,24949
REFERENCE_ollama,WK64,0,0,2365,792,4096,13171,11427
REFERENCE_ollama,WK64,0,0,2366,4240,4096,37501,27669
REFERENCE_ollama,WK64,0,0,2367,800,4096,9889,9537
REFERENCE_ollama,WK64,0,0,2368,4240,4096,31827,23802
REFERENCE_ollama,WK64,0,0,2369,1528,4096,33754,31707
REFERENCE_ollama,WK64,0,0,2370,1104,4096,14189,12590
REFERENCE_ollama,WK64,0,0,2371,4240,4096,35752,25873
REFERENCE_ollama,WK64,0,0,2372,4240,4096,36248,27041
REFERENCE_ollama,WK64,0,0,2373,4240,4096,33961,24599
REFERENCE_ollama,WK64,0,0,2374,1056,4096,14290,15142
REFERENCE_ollama,WK64,0,0,2375,4240,4096,36497,27196
REFERENCE_ollama,WK64,0,0,2376,792,4096,10473,9102
REFERENCE_ollama,WK64,0,0,2377,4240,4096,35080,26514
REFERENCE_ollama,WK64,0,0,2378,4240,4096,36404,26238
REFERENCE_ollama,WK64,0,0,2379,2040,4096,22466,18461
REFERENCE_ollama,WK64,0,0,2380,4240,4096,33844,25440
REFERENCE_ollama,WK64,0,0,2381,4240,4096,33109,24291
REFERENCE_ollama,WK64,0,0,2382,2400,4096,24699,19401
REFERENCE_ollama,WK64,0,0,2383,4240,4096,32611,24399
REFERENCE_ollama,WK64,0,0,2384,4240,4096,33018,24145
REFERENCE_ollama,WK64,0,0,2385,4240,4096,89226,58587
REFERENCE_ollama,WK64,0,0,2386,4192,4096,148081,98808
REFERENCE_ollama,WK64,0,0,2387,4240,4096,33043,24320
REFERENCE_ollama,WK64,0,0,2388,1176,4096,15322,13756
REFERENCE_ollama,WK64,0,0,2389,1352,4096,15701,13105
REFERENCE_ollama,WK64,0,0,2390,296,4096,4137,3987
REFERENCE_ollama,WK64,0,0,2391,720,4096,10934,9943
REFERENCE_ollama,WK64,0,0,2392,4240,4096,32144,24290
REFERENCE_ollama,WK64,0,0,2393,4240,4096,93263,60658
REFERENCE_ollama,WK64,0,0,2394,816,4096,11557,10067
REFERENCE_ollama,WK64,0,0,2395,4240,4096,85754,56891
REFERENCE_ollama,WK64,0,0,2396,712,4096,9890,8469
REFERENCE_ollama,WK64,0,0,2397,4240,4096,35077,26138
REFERENCE_ollama,WK64,0,0,2398,4240,4096,31772,23726
REFERENCE_ollama,WK64,0,0,2399,4240,4096,36454,26347
REFERENCE_ollama,WK64,0,0,2400,4240,4096,35390,26133
REFERENCE_ollama,WK64,0,0,2401,696,4096,10211,9457
REFERENCE_ollama,WK64,0,0,2402,4240,4096,33003,24910
REFERENCE_ollama,WK64,0,0,2403,1472,4096,20933,15421
REFERENCE_ollama,WK64,0,0,2404,4240,4096,29625,21849
REFERENCE_ollama,WK64,0,0,2405,4240,4096,36394,26775
REFERENCE_ollama,WK64,0,0,2406,4240,4096,35418,25919
REFERENCE_ollama,WK64,0,0,2407,4240,4096,34877,24138
REFERENCE_ollama,WK64,0,0,2408,4240,4096,29000,21581
REFERENCE_ollama,WK64,0,0,2409,4240,4096,95702,60992
REFERENCE_ollama,WK64,0,0,2410,4240,4096,32742,23972
REFERENCE_ollama,WK64,0,0,2411,4240,4096,32993,24814
REFERENCE_ollama,WK64,0,0,2412,248,4096,4303,3860
REFERENCE_ollama,WK64,0,0,2413,4240,4096,31216,24259
REFERENCE_ollama,WK64,0,0,2414,4240,4096,92243,59703
REFERENCE_ollama,WK64,0,0,2415,4240,4096,30793,23223
REFERENCE_ollama,WK64,0,0,2416,4240,4096,32283,24398
REFERENCE_ollama,WK64,0,0,2417,728,4096,9887,8778
REFERENCE_ollama,WK64,0,0,2418,4240,4096,34184,25435
REFERENCE_ollama,WK64,0,0,2419,4240,4096,29253,22078
REFERENCE_ollama,WK64,0,0,2420,2056,4096,22247,19197
REFERENCE_ollama,WK64,0,0,2421,1240,4096,24321,19733
REFERENCE_ollama,WK64,0,0,2422,4240,4096,35507,25711
REFERENCE_ollama,WK64,0,0,2423,4144,4096,26568,20218
REFERENCE_ollama,WK64,0,0,2424,4240,4096,91734,60121
REFERENCE_ollama,WK64,0,0,2425,2016,4096,24914,19399
REFERENCE_ollama,WK64,0,0,2426,1184,4096,13812,14199
REFERENCE_ollama,WK64,0,0,2427,4240,4096,31234,24027
REFERENCE_ollama,WK64,0,0,2428,4240,4096,33688,24028
REFERENCE_ollama,WK64,0,0,2429,200,4096,3600,3546
REFERENCE_ollama,WK64,0,0,2430,4240,4096,31029,23097
REFERENCE_ollama,WK64,0,0,2431,424,4096,5430,5941
REFERENCE_ollama,WK64,0,0,2432,4240,4096,33441,24690
REFERENCE_ollama,WK64,0,0,2433,1016,4096,11960,10122
REFERENCE_ollama,WK64,0,0,2434,4240,4096,36232,26304
REFERENCE_ollama,WK64,0,0,2435,4240,4096,33191,24735
REFERENCE_ollama,WK64,0,0,2436,4240,4096,33646,24519
REFERENCE_ollama,WK64,0,0,2437,4240,4096,34250,26031
REFERENCE_ollama,WK64,0,0,2438,3280,4096,72181,46910
REFERENCE_ollama,WK64,0,0,2439,4240,4096,32307,25001
REFERENCE_ollama,WK64,0,0,2440,1168,4096,13378,10956
REFERENCE_ollama,WK64,0,0,2441,704,4096,9954,10656
REFERENCE_ollama,WK64,0,0,2442,592,4096,8121,8697
REFERENCE_ollama,WK64,0,0,2443,4240,4096,36304,27163
REFERENCE_ollama,WK64,0,0,2444,3280,4096,66052,43633
REFERENCE_ollama,WK64,0,0,2445,4176,4096,30969,23135
REFERENCE_ollama,WK64,0,0,2446,800,4096,15162,14892
REFERENCE_ollama,WK64,0,0,2447,632,4096,8656,10651
REFERENCE_ollama,WK64,0,0,2448,848,4096,11443,10376
REFERENCE_ollama,WK64,0,0,2449,848,4096,11052,8915
REFERENCE_ollama,WK64,0,0,2450,4240,4096,37241,27820
REFERENCE_ollama,WK64,0,0,2451,248,4096,3932,3839
REFERENCE_ollama,WK64,0,0,2452,4240,4096,33049,25008
REFERENCE_ollama,WK64,0,0,2453,1832,4096,21860,16655
REFERENCE_ollama,WK64,0,0,2454,4240,4096,36782,26777
REFERENCE_ollama,WK64,0,0,2455,4240,4096,34556,25214
REFERENCE_ollama,WK64,0,0,2456,1296,4096,15175,12244
REFERENCE_ollama,WK64,0,0,2457,1632,4096,29328,21083
REFERENCE_ollama,WK64,0,0,2458,720,4096,11761,10805
REFERENCE_ollama,WK64,0,0,2459,4240,4096,30565,22858
REFERENCE_ollama,WK64,0,0,2460,4240,4096,32331,24313
REFERENCE_ollama,WK64,0,0,2461,4240,4096,35502,26476
REFERENCE_ollama,WK64,0,0,2462,4240,4096,32110,24448
REFERENCE_ollama,WK64,0,0,2463,4240,4096,33401,24280
REFERENCE_ollama,WK64,0,0,2464,864,4096,10485,10855
REFERENCE_ollama,WK64,0,0,2465,4240,4096,34996,26487
REFERENCE_ollama,WK64,0,0,2466,1264,4096,22583,17685
REFERENCE_ollama,WK64,0,0,2467,1824,4096,23609,26198
REFERENCE_ollama,WK64,0,0,2468,4240,4096,90900,58579
REFERENCE_ollama,WK64,0,0,2469,848,4096,10591,10681
REFERENCE_ollama,WK64,0,0,2470,4240,4096,37241,26739
REFERENCE_ollama,WK64,0,0,2471,4240,4096,93495,60255
REFERENCE_ollama,WK64,0,0,2472,4240,4096,88367,58453
REFERENCE_ollama,WK64,0,0,2473,400,4096,5265,4787
REFERENCE_ollama,WK64,0,0,2474,4240,4096,36231,26871
REFERENCE_ollama,WK64,0,0,2475,4240,4096,31773,22866
REFERENCE_ollama,WK64,0,0,2476,4240,4096,93542,55866
REFERENCE_ollama,WK64,0,0,2477,4240,4096,37656,27757
REFERENCE_ollama,WK64,0,0,2478,872,4096,10681,9214
REFERENCE_ollama,WK64,0,0,2479,4240,4096,32465,24773
REFERENCE_ollama,WK64,0,0,2480,4240,4096,31964,22983
REFERENCE_ollama,WK64,0,0,2481,4240,4096,34661,25578
REFERENCE_ollama,WK64,0,0,2482,4240,4096,90194,58504
REFERENCE_ollama,WK64,0,0,2483,4240,4096,34503,25324
REFERENCE_ollama,WK64,0,0,2484,4240,4096,33854,24929
REFERENCE_ollama,WK64,0,0,2485,4240,4096,33179,24860
REFERENCE_ollama,WK64,0,0,2486,4240,4096,37482,24349
REFERENCE_ollama,WK64,0,0,2487,1520,4096,14334,12373
REFERENCE_ollama,WK64,0,0,2488,2568,4096,25545,20817
REFERENCE_ollama,WK64,0,0,2489,4240,4096,28694,20577
REFERENCE_ollama,WK64,0,0,2490,4240,4096,29050,25202
REFERENCE_ollama,WK64,0,0,2491,4240,4096,91006,59119
REFERENCE_ollama,WK64,0,0,2492,536,4096,6627,7330
REFERENCE_ollama,WK64,0,0,2493,4240,4096,34447,25543
REFERENCE_ollama,WK64,0,0,2494,4240,4096,34247,24442
REFERENCE_ollama,WK64,0,0,2495,4240,4096,30016,22934
REFERENCE_ollama,WK64,0,0,2496,4240,4096,35112,25721
REFERENCE_ollama,WK64,0,0,2497,4240,4096,34994,25969
REFERENCE_ollama,WK64,0,0,2498,4240,4096,31833,23511
REFERENCE_ollama,WK64,0,0,2499,4240,4096,33905,25224
REFERENCE_ollama,WK64,0,0,2500,4240,4096,30421,20020
REFERENCE_ollama,WK64,0,0,2501,4240,4096,27746,20729
REFERENCE_ollama,WK64,0,0,2502,4240,4096,78836,51359
REFERENCE_ollama,WK64,0,0,2503,4240,4096,31402,22784
REFERENCE_ollama,WK64,0,0,2504,3216,4096,63090,42016
REFERENCE_ollama,WK64,0,0,2505,728,4096,9148,8181
REFERENCE_ollama,WK64,0,0,2506,2824,4096,25792,24434
REFERENCE_ollama,WK64,0,0,2507,824,4096,9782,8571
REFERENCE_ollama,WK64,0,0,2508,1232,4096,20132,14476
REFERENCE_ollama,WK64,0,0,2509,4240,4096,31391,26811
REFERENCE_ollama,WK64,0,0,2510,4240,4096,33695,25707
REFERENCE_ollama,WK64,0,0,2511,4088,4096,128883,89939
REFERENCE_ollama,WK64,0,0,2512,4240,4096,33584,28260
REFERENCE_ollama,WK64,0,0,2513,952,4096,12458,15932
REFERENCE_ollama,WK64,0,0,2514,528,4096,6543,6163
REFERENCE_ollama,WK64,0,0,2515,4240,4096,33895,24954
REFERENCE_ollama,WK64,0,0,2516,4240,4096,85269,57730
REFERENCE_ollama,WK64,0,0,2517,4144,4096,26856,20050
REFERENCE_ollama,WK64,0,0,2518,4240,4096,25433,19052
REFERENCE_ollama,WK64,0,0,2519,4240,4096,29737,21898
REFERENCE_ollama,WK64,0,0,2520,4240,4096,27170,20269
REFERENCE_ollama,WK64,0,0,2521,4240,4096,27766,20749
REFERENCE_ollama,WK64,0,0,2522,4240,4096,29842,22107
REFERENCE_ollama,WK64,0,0,2523,4240,4096,30389,22669
REFERENCE_ollama,WK64,0,0,2524,4240,4096,30016,22658
REFERENCE_ollama,WK64,0,0,2525,1832,4096,20756,16385
REFERENCE_ollama,WK64,0,0,2526,1264,4096,11503,12089
REFERENCE_ollama,WK64,0,0,2527,1272,4096,14563,11888
REFERENCE_ollama,WK64,0,0,2528,720,4096,10105,8906
REFERENCE_ollama,WK64,0,0,2529,1248,4096,18220,19316
REFERENCE_ollama,WK64,0,0,2530,4240,4096,29233,21868
REFERENCE_ollama,WK64,0,0,2531,4240,4096,27528,20190
REFERENCE_ollama,WK64,0,0,2532,4240,4096,28145,20608
REFERENCE_ollama,WK64,0,0,2533,4240,4096,38772,26717
REFERENCE_ollama,WK64,0,0,2534,1360,4096,15835,12936
REFERENCE_ollama,WK64,0,0,2535,4240,4096,31989,23938
REFERENCE_ollama,WK64,0,0,2536,4240,4096,34122,25585
REFERENCE_ollama,WK64,0,0,2537,1168,4096,15137,12963
REFERENCE_ollama,WK64,0,0,2538,1624,4096,21647,18013
REFERENCE_ollama,WK64,0,0,2539,1008,4096,12173,13012
REFERENCE_ollama,WK64,0,0,2540,312,4096,4006,3818
REFERENCE_ollama,WK64,0,0,2541,1432,4096,23523,21810
REFERENCE_ollama,WK64,0,0,2542,1944,4096,20991,16918
REFERENCE_ollama,WK64,0,0,2543,1696,4096,20019,16126
REFERENCE_ollama,WK64,0,0,2544,3000,4096,23962,18514
REFERENCE_ollama,WK64,0,0,2545,2048,4096,21410,16512
REFERENCE_ollama,WK64,0,0,2546,688,4096,10609,10360
REFERENCE_ollama,WK64,0,0,2547,544,4096,8039,8106
REFERENCE_ollama,WK64,0,0,2548,408,4096,5738,6765
REFERENCE_ollama,WK64,0,0,2549,4240,4096,34892,25856
REFERENCE_ollama,WK64,0,0,2550,384,4096,5793,4974
REFERENCE_ollama,WK64,0,0,2551,1168,4096,13391,12108
REFERENCE_ollama,WK64,0,0,2552,2424,4096,30339,23205
REFERENCE_ollama,WK64,0,0,2553,832,4096,12096,16582
REFERENCE_ollama,WK64,0,0,2554,4240,4096,34059,25228
REFERENCE_ollama,WK64,0,0,2555,728,4096,14127,10405
REFERENCE_ollama,WK64,0,0,2556,1144,4096,18171,14532
REFERENCE_ollama,WK64,0,0,2557,2680,4096,46926,32218
REFERENCE_ollama,WK64,0,0,2558,1240,4096,12730,11827
REFERENCE_ollama,WK64,0,0,2559,4240,4096,31075,23205
REFERENCE_ollama,WK64,0,0,2560,728,4096,7720,7504
REFERENCE_ollama,WK64,0,0,2561,640,4096,7710,7755
REFERENCE_ollama,WK64,0,0,2562,744,4096,8578,7373
REFERENCE_ollama,WK64,0,0,2563,432,4096,8820,4911
REFERENCE_ollama,WK64,0,0,2564,536,4096,6598,7316
REFERENCE_ollama,WK64,0,0,2565,704,4096,9911,10616
REFERENCE_ollama,WK64,0,0,2566,1040,4096,16475,18959
REFERENCE_ollama,WK64,0,0,2567,696,4096,13955,12501
REFERENCE_ollama,WK64,0,0,2568,4240,4096,30846,22962
REFERENCE_ollama,WK64,0,0,2569,304,4096,4104,3933
REFERENCE_ollama,WK64,0,0,2570,1080,4096,19230,15228
REFERENCE_ollama,WK64,0,0,2571,4240,4096,34273,24573
REFERENCE_ollama,WK64,0,0,2572,1016,4096,13566,10837
REFERENCE_ollama,WK64,0,0,2573,4240,4096,29420,22055
REFERENCE_ollama,WK64,0,0,2574,1248,4096,16630,12235
REFERENCE_ollama,WK64,0,0,2575,296,4096,4213,4059
REFERENCE_ollama,WK64,0,0,2576,1680,4096,20360,15746
REFERENCE_ollama,WK64,0,0,2577,3288,4096,58335,40689
REFERENCE_ollama,WK64,0,0,2578,944,4096,13349,12274
REFERENCE_ollama,WK64,0,0,2579,4240,4096,35451,26369
REFERENCE_ollama,WK64,0,0,2580,1128,4096,17413,15003
REFERENCE_ollama,WK64,0,0,2581,160,4096,3378,3402
REFERENCE_ollama,WK64,0,0,2582,4240,4096,35493,25354
REFERENCE_ollama,WK64,0,0,2583,4240,4096,31673,23938
REFERENCE_ollama,WK64,0,0,2584,4240,4096,31618,24001
REFERENCE_ollama,WK64,0,0,2585,3144,4096,69254,48330
REFERENCE_ollama,WK64,0,0,2586,560,4096,6694,7418
REFERENCE_ollama,WK64,0,0,2587,1800,4096,24204,18378
REFERENCE_ollama,WK64,0,0,2588,4240,4096,38767,27579
REFERENCE_ollama,WK64,0,0,2589,1632,4096,17205,14407
